_id,_country,_state,_st,_source_loc,_source_location,_source_subloc,_source_sublocation,_url,_long,_lat,_last_touch,_count,_check_me,_accuracy,_freq_per_day,_ratio_for_today,_ratio_for_yesterday,_num_new_links_last_scrape,_location_object,_lo_country,_lo_state,_lo_metro,_lo_county,_lo_city,_lo_locality,_lo_zip
239,USA,Minnesota,MN,bemidji,bemidji,,,bemidji.craigslist.org,-94.88028,47.47361,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-BEM-BEM"", ""success"": true, ""metro"": ""USA-BEM"", ""country"": ""USA"", ""zipcode"": ""USA-56601"", ""county"": ""USA-MN-BET"", ""state"": ""USA-MN""}]",USA,USA-MN,USA-BEM,USA-MN-BET,USA-BEM-BEM,,USA-56601
240,USA,Minnesota,MN,brainerd,brainerd,,,brainerd.craigslist.org,-94.19444,46.35722,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-BRI-BRA"", ""success"": true, ""metro"": ""USA-BRI"", ""country"": ""USA"", ""zipcode"": ""USA-56401"", ""county"": ""USA-MN-CRO"", ""state"": ""USA-MN""}]",USA,USA-MN,USA-BRI,USA-MN-CRO,USA-BRI-BRA,,USA-56401
241,USA,Minnesota,MN,duluth,duluth / superior,,,duluth.craigslist.org,-92.36239,47.73951,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-DUL-TOW"", ""success"": true, ""metro"": ""USA-DUL"", ""country"": ""USA"", ""zipcode"": ""USA-55790"", ""county"": ""USA-MN-SAI"", ""state"": ""USA-MN""}]",USA,USA-MN,USA-DUL,USA-MN-SAI,USA-DUL-TOW,,USA-55790
242,USA,Minnesota,MN,mankato,mankato,,,mankato.craigslist.org,-93.9994,44.16358,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-MAK-MAN"", ""success"": true, ""metro"": ""USA-MAK"", ""country"": ""USA"", ""zipcode"": ""USA-56001"", ""county"": ""USA-MN-BLE"", ""state"": ""USA-MN""}]",USA,USA-MN,USA-MAK,USA-MN-BLE,USA-MAK-MAN,,USA-56001
243,USA,Minnesota,MN,minneapolis,minneapolis / st paul,hnp,hennepin co,minneapolis.craigslist.org,-93.28061,44.97167,5/10/13 2:54,0,Y,2,24,100,25,0,"[{""city"": ""USA-MIN-MIA"", ""success"": true, ""metro"": ""USA-MIN"", ""locality"": ""USA-MIN-LOI"", ""country"": ""USA"", ""region"": ""USA-MIN-HEN"", ""zipcode"": ""USA-55403"", ""county"": ""USA-MN-HEN"", ""state"": ""USA-MN""}]",USA,USA-MN,USA-MIN,USA-MN-HEN,USA-MIN-MIA,USA-MIN-HEN,USA-55403
244,USA,Minnesota,MN,minneapolis,minneapolis / st paul,ram,ramsey co,minneapolis.craigslist.org,-93.28061,44.97167,5/10/13 2:54,0,Y,2,24,100,25,0,"[{""city"": ""USA-MIN-MIA"", ""success"": true, ""metro"": ""USA-MIN"", ""locality"": ""USA-MIN-LOI"", ""country"": ""USA"", ""region"": ""USA-MIN-HEN"", ""zipcode"": ""USA-55403"", ""county"": ""USA-MN-HEN"", ""state"": ""USA-MN""}]",USA,USA-MN,USA-MIN,USA-MN-HEN,USA-MIN-MIA,USA-MIN-HEN,USA-55403
245,USA,Minnesota,MN,minneapolis,minneapolis / st paul,ank,anok/chis/isa,minneapolis.craigslist.org,-93.45539,45.24726,5/10/13 2:54,0,Y,2,24,100,25,0,"[{""city"": ""USA-MIN-ANK"", ""success"": true, ""metro"": ""USA-MIN"", ""country"": ""USA"", ""region"": ""USA-MIN-ANO"", ""zipcode"": ""USA-55303"", ""county"": ""USA-MN-ANO"", ""state"": ""USA-MN""}]",USA,USA-MN,USA-MIN,USA-MN-ANO,USA-MIN-ANK,USA-MIN-ANO,USA-55303
246,USA,Minnesota,MN,minneapolis,minneapolis / st paul,wsh,washington/WI,minneapolis.craigslist.org,-93.45539,45.24726,5/10/13 2:54,0,Y,2,24,100,25,0,"[{""city"": ""USA-MIN-ANK"", ""success"": true, ""metro"": ""USA-MIN"", ""country"": ""USA"", ""region"": ""USA-MIN-ANO"", ""zipcode"": ""USA-55303"", ""county"": ""USA-MN-ANO"", ""state"": ""USA-MN""}]",USA,USA-MN,USA-MIN,USA-MN-ANO,USA-MIN-ANK,USA-MIN-ANO,USA-55303
247,USA,Minnesota,MN,minneapolis,minneapolis / st paul,dak,dakota/scott,minneapolis.craigslist.org,-93.45539,45.24726,5/10/13 2:54,0,Y,2,24,100,25,0,"[{""city"": ""USA-MIN-ANK"", ""success"": true, ""metro"": ""USA-MIN"", ""country"": ""USA"", ""region"": ""USA-MIN-ANO"", ""zipcode"": ""USA-55303"", ""county"": ""USA-MN-ANO"", ""state"": ""USA-MN""}]",USA,USA-MN,USA-MIN,USA-MN-ANO,USA-MIN-ANK,USA-MIN-ANO,USA-55303
248,USA,Minnesota,MN,minneapolis,minneapolis / st paul,csw,carv/sher/wri,minneapolis.craigslist.org,-93.45539,45.24726,5/10/13 2:54,0,Y,2,24,100,25,0,"[{""city"": ""USA-MIN-ANK"", ""success"": true, ""metro"": ""USA-MIN"", ""country"": ""USA"", ""region"": ""USA-MIN-ANO"", ""zipcode"": ""USA-55303"", ""county"": ""USA-MN-ANO"", ""state"": ""USA-MN""}]",USA,USA-MN,USA-MIN,USA-MN-ANO,USA-MIN-ANK,USA-MIN-ANO,USA-55303
249,USA,Minnesota,MN,rmn,rochester,,,rmn.craigslist.org,-92.4699,44.02163,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-RCM-ROC"", ""success"": true, ""metro"": ""USA-RCM"", ""country"": ""USA"", ""zipcode"": ""USA-55902"", ""county"": ""USA-MN-OLM"", ""state"": ""USA-MN""}]",USA,USA-MN,USA-RCM,USA-MN-OLM,USA-RCM-ROC,,USA-55902
250,USA,Minnesota,MN,marshall,southwest MN,,,marshall.craigslist.org,-94.6859,46.72955,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-BRI-BAC"", ""success"": true, ""metro"": ""USA-BRI"", ""country"": ""USA"", ""zipcode"": ""USA-56435"", ""county"": ""USA-MN-CAS"", ""state"": ""USA-MN""}]",USA,USA-MN,USA-BRI,USA-MN-CAS,USA-BRI-BAC,,USA-56435
251,USA,Minnesota,MN,stcloud,st cloud,,,stcloud.craigslist.org,-94.17028,45.55389,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-MIN-SIC"", ""success"": true, ""metro"": ""USA-MIN"", ""country"": ""USA"", ""zipcode"": ""USA-56301"", ""county"": ""USA-MN-STA"", ""state"": ""USA-MN""}]",USA,USA-MN,USA-MIN,USA-MN-STA,USA-MIN-SIC,,USA-56301
252,USA,Mississippi,MS,gulfport,gulfport / biloxi,,,gulfport.craigslist.org,-89.07219,30.40629,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-GUL-GUL"", ""success"": true, ""metro"": ""USA-GUL"", ""country"": ""USA"", ""zipcode"": ""USA-39501"", ""county"": ""USA-MS-HAR"", ""state"": ""USA-MS""}]",USA,USA-MS,USA-GUL,USA-MS-HAR,USA-GUL-GUL,,USA-39501
253,USA,Mississippi,MS,hattiesburg,hattiesburg,,,hattiesburg.craigslist.org,-89.29034,31.32712,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-HAT-HAT"", ""success"": true, ""metro"": ""USA-HAT"", ""country"": ""USA"", ""zipcode"": ""USA-39401"", ""county"": ""USA-MS-FRR"", ""state"": ""USA-MS""}]",USA,USA-MS,USA-HAT,USA-MS-FRR,USA-HAT-HAT,,USA-39401
254,USA,Mississippi,MS,jackson,jackson,,,jackson.craigslist.org,-90.18481,32.29876,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-JCS-JAC"", ""success"": true, ""metro"": ""USA-JCS"", ""locality"": ""USA-JCS-STA"", ""country"": ""USA"", ""zipcode"": ""USA-39201"", ""county"": ""USA-MS-HIN"", ""state"": ""USA-MS""}]",USA,USA-MS,USA-JCS,USA-MS-HIN,USA-JCS-JAC,,USA-39201
255,USA,Mississippi,MS,meridian,meridian,,,meridian.craigslist.org,-88.70366,32.36431,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-MEI-MER"", ""success"": true, ""metro"": ""USA-MEI"", ""country"": ""USA"", ""zipcode"": ""USA-39301"", ""county"": ""USA-MS-LAU"", ""state"": ""USA-MS""}]",USA,USA-MS,USA-MEI,USA-MS-LAU,USA-MEI-MER,,USA-39301
256,USA,Mississippi,MS,northmiss,north mississippi,,,northmiss.craigslist.org,-89.39853,32.35467,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-MS-FOR"", ""success"": true, ""country"": ""USA"", ""zipcode"": ""USA-39074"", ""county"": ""USA-MS-SCT"", ""state"": ""USA-MS""}]",USA,USA-MS,,USA-MS-SCT,USA-MS-FOR,,USA-39074
257,USA,Mississippi,MS,natchez,southwest MS,,,natchez.craigslist.org,-89.39853,32.35467,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-MS-FOR"", ""success"": true, ""country"": ""USA"", ""zipcode"": ""USA-39074"", ""county"": ""USA-MS-SCT"", ""state"": ""USA-MS""}]",USA,USA-MS,,USA-MS-SCT,USA-MS-FOR,,USA-39074
258,USA,Missouri,MO,columbiamo,columbia / jeff city,,,columbiamo.craigslist.org,-92.24395,38.57097,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-JEF-JEF"", ""success"": true, ""metro"": ""USA-JEF"", ""country"": ""USA"", ""zipcode"": ""USA-65109"", ""county"": ""USA-CO-CLL"", ""state"": ""USA-MO""}]",USA,USA-MO,USA-JEF,USA-CO-CLL,USA-JEF-JEF,,USA-65109
259,USA,Missouri,MO,joplin,joplin,,,joplin.craigslist.org,-94.51328,37.08423,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-JOP-JOP"", ""success"": true, ""metro"": ""USA-JOP"", ""country"": ""USA"", ""zipcode"": ""USA-64801"", ""county"": ""USA-MO-JAS"", ""state"": ""USA-MO""}]",USA,USA-MO,USA-JOP,USA-MO-JAS,USA-JOP-JOP,,USA-64801
260,USA,Missouri,MO,kansascity,kansas city,,,kansascity.craigslist.org,-94.57857,39.09973,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-KAN-KAN"", ""success"": true, ""metro"": ""USA-KAN"", ""locality"": ""USA-KAN-CEU"", ""country"": ""USA"", ""zipcode"": ""USA-64106"", ""county"": ""USA-MO-JAC"", ""state"": ""USA-MO""}]",USA,USA-MO,USA-KAN,USA-MO-JAC,USA-KAN-KAN,,USA-64106
261,USA,Missouri,MO,kirksville,kirksville,,,kirksville.craigslist.org,-92.58325,40.19475,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-KIR-KIR"", ""success"": true, ""metro"": ""USA-KIR"", ""country"": ""USA"", ""zipcode"": ""USA-63501"", ""county"": ""USA-MO-ADA"", ""state"": ""USA-MO""}]",USA,USA-MO,USA-KIR,USA-MO-ADA,USA-KIR-KIR,,USA-63501
262,USA,Missouri,MO,loz,lake of the ozarks,,,loz.craigslist.org,-92.79385,37.97949,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""county"": ""USA-MO-CMD"", ""country"": ""USA"", ""state"": ""USA-MO"", ""success"": true}]",USA,USA-MO,,USA-MO-CMD,,,
263,USA,Missouri,MO,semo,southeast missouri,,,semo.craigslist.org,-89.52792,37.3169,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-CAG-CAP"", ""success"": true, ""metro"": ""USA-CAG"", ""country"": ""USA"", ""zipcode"": ""USA-63701"", ""county"": ""USA-MO-CAP"", ""state"": ""USA-MO""}]",USA,USA-MO,USA-CAG,USA-MO-CAP,USA-CAG-CAP,,USA-63701
264,USA,Missouri,MO,springfield,springfield,,,springfield.craigslist.org,-93.29824,37.21533,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-SRO-SPR"", ""success"": true, ""metro"": ""USA-SRO"", ""country"": ""USA"", ""zipcode"": ""USA-65802"", ""county"": ""USA-MO-GRE"", ""state"": ""USA-MO""}]",USA,USA-MO,USA-SRO,USA-MO-GRE,USA-SRO-SPR,,USA-65802
265,USA,Missouri,MO,stjoseph,st joseph,,,stjoseph.craigslist.org,-94.83639,39.75778,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-STJ-SAI"", ""success"": true, ""metro"": ""USA-STJ"", ""country"": ""USA"", ""zipcode"": ""USA-64507"", ""county"": ""USA-MO-BUH"", ""state"": ""USA-MO""}]",USA,USA-MO,USA-STJ,USA-MO-BUH,USA-STJ-SAI,,USA-64507
266,USA,Missouri,MO,stlouis,st louis,,,stlouis.craigslist.org,-90.22497,38.64699,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-STL-SAL"", ""success"": true, ""metro"": ""USA-STL"", ""locality"": ""USA-STL-JEF"", ""country"": ""USA"", ""zipcode"": ""USA-63106"", ""county"": ""USA-MO-SAC"", ""state"": ""USA-MO""}]",USA,USA-MO,USA-STL,USA-MO-SAC,USA-STL-SAL,,USA-63106
